fecha,sku,producto,unidades_vendidas,nota
2021-01-04,SKU-005,Harina_1kg,671.1,ok
2021-01-04,SKU-006,Pasta_Spaghetti,2801.1,outlier_alto
2021-01-04,SKU-007,Atun_Lata_170g,508.2,ok
2021-01-04,SKU-008,Frijol_500g,715.0,ok
2021-01-04,SKU-009,Sal_1kg,357.7,ok
2021-01-04,SKU-010,Cafe_Molido_250g,1312.3,ok
2021-01-04,SKU-011,Jabon_Barra,802.3,ok
2021-01-04,SKU-012,Shampoo_400ml,893.7,ok
2021-01-04,SKU-013,Papel_Higienico_4x,1440.6,ok
2021-01-04,SKU-014,Detergente_1kg,,missing_bloque
2021-01-04,SKU-015,Mayonesa_445g,598.0,ok
2021-01-04,SKU-016,Ketchup_397g,435.0,ok
2021-01-04,SKU-017,Galletas_200g,1150.8,ok
2021-01-04,SKU-018,Jugo_Naranja_1L,820.2,ok
2021-01-04,SKU-019,Agua_500ml_x24,2324.0,ok
2021-01-04,SKU-020,Cereal_Corn_500g,655.1,ok
2021-01-11,SKU-001,Arroz_500g,1209.9,ok
2021-01-11,SKU-002,Aceite_1L,860.4,ok
2021-01-11,SKU-003,Azucar_1kg,5374.2,outlier_alto
2021-01-11,SKU-004,Leche_UHT_1L,1826.5,ok
2021-01-11,SKU-005,Harina_1kg,2651.1,outlier_alto
2021-01-11,SKU-006,Pasta_Spaghetti,932.1,ok
2021-01-11,SKU-007,Atun_Lata_170g,551.0,ok
2021-01-11,SKU-008,Frijol_500g,655.6,ok
2021-01-11,SKU-009,Sal_1kg,329.5,ok
2021-01-11,SKU-010,Cafe_Molido_250g,1236.2,ok
2021-01-11,SKU-011,Jabon_Barra,859.4,ok
2021-01-11,SKU-012,Shampoo_400ml,856.0,ok
2021-01-11,SKU-013,Papel_Higienico_4x,1567.6,ok
2021-01-11,SKU-014,Detergente_1kg,,missing_bloque
2021-01-11,SKU-015,Mayonesa_445g,604.4,ok
2021-01-11,SKU-016,Ketchup_397g,454.4,ok
2021-01-11,SKU-017,Galletas_200g,,missing
2021-01-11,SKU-018,Jugo_Naranja_1L,806.7,ok
2021-01-11,SKU-019,Agua_500ml_x24,2268.3,ok
2021-01-11,SKU-020,Cereal_Corn_500g,758.1,ok
2021-01-18,SKU-001,Arroz_500g,,missing
2021-01-18,SKU-002,Aceite_1L,976.9,ok
2021-01-18,SKU-003,Azucar_1kg,-9.8,negativo
2021-01-18,SKU-004,Leche_UHT_1L,1861.2,ok
2021-01-18,SKU-005,Harina_1kg,,missing_bloque
2021-01-18,SKU-006,Pasta_Spaghetti,920.7,ok
2021-01-18,SKU-007,Atun_Lata_170g,560.3,ok
2021-01-18,SKU-008,Frijol_500g,633.6,ok
2021-01-18,SKU-009,Sal_1kg,349.3,ok
2021-01-18,SKU-010,Cafe_Molido_250g,1218.8,ok
2021-01-18,SKU-011,Jabon_Barra,904.4,ok
2021-01-18,SKU-012,Shampoo_400ml,914.3,ok
2021-01-18,SKU-013,Papel_Higienico_4x,1467.2,ok
2021-01-18,SKU-014,Detergente_1kg,961.5,ok
2021-01-18,SKU-015,Mayonesa_445g,589.4,ok
2021-01-18,SKU-016,Ketchup_397g,504.5,ok
2021-01-18,SKU-017,Galletas_200g,1211.8,ok
2021-01-18,SKU-018,Jugo_Naranja_1L,879.1,ok
2021-01-18,SKU-019,Agua_500ml_x24,2229.2,ok
2021-01-18,SKU-020,Cereal_Corn_500g,629.4,ok
2021-01-25,SKU-001,Arroz_500g,1345.6,ok
2021-01-25,SKU-002,Aceite_1L,996.0,ok
2021-01-25,SKU-003,Azucar_1kg,1031.2,ok
2021-01-25,SKU-004,Leche_UHT_1L,3722.8,duplicado
2021-01-25,SKU-005,Harina_1kg,,missing_bloque
2021-01-25,SKU-006,Pasta_Spaghetti,1002.8,ok
2021-01-25,SKU-007,Atun_Lata_170g,554.9,ok
2021-01-25,SKU-008,Frijol_500g,675.2,ok
2021-01-25,SKU-009,Sal_1kg,762.2,outlier_alto
2021-01-25,SKU-010,Cafe_Molido_250g,106.2,outlier_bajo
2021-01-25,SKU-011,Jabon_Barra,855.6,ok
2021-01-25,SKU-012,Shampoo_400ml,897.9,ok
2021-01-25,SKU-013,Papel_Higienico_4x,1594.6,ok
2021-01-25,SKU-014,Detergente_1kg,3107.5,outlier_alto
2021-01-25,SKU-015,Mayonesa_445g,665.7,ok
2021-01-25,SKU-016,Ketchup_397g,510.1,ok
2021-01-25,SKU-017,Galletas_200g,1303.0,ok
2021-01-25,SKU-018,Jugo_Naranja_1L,914.7,ok
2021-01-25,SKU-019,Agua_500ml_x24,2342.2,ok
2021-01-25,SKU-020,Cereal_Corn_500g,739.6,ok
2021-02-01,SKU-001,Arroz_500g,1436.4,ok
2021-02-01,SKU-002,Aceite_1L,1051.7,ok
2021-02-01,SKU-003,Azucar_1kg,972.2,ok
2021-02-01,SKU-004,Leche_UHT_1L,42.1,outlier_bajo
2021-02-01,SKU-005,Harina_1kg,,missing_bloque
2021-02-01,SKU-006,Pasta_Spaghetti,986.3,ok
2021-02-01,SKU-007,Atun_Lata_170g,558.3,ok
2021-02-01,SKU-008,Frijol_500g,3561.7,outlier_alto
2021-02-01,SKU-009,Sal_1kg,302.4,ok
2021-02-01,SKU-010,Cafe_Molido_250g,1241.9,ok
2021-02-01,SKU-011,Jabon_Barra,801.5,ok
2021-02-01,SKU-012,Shampoo_400ml,966.1,ok
2021-02-01,SKU-013,Papel_Higienico_4x,1638.4,ok
2021-02-01,SKU-014,Detergente_1kg,1045.1,ok
2021-02-01,SKU-015,Mayonesa_445g,,missing
2021-02-01,SKU-016,Ketchup_397g,524.7,ok
2021-02-01,SKU-017,Galletas_200g,1308.6,ok
2021-02-01,SKU-018,Jugo_Naranja_1L,978.1,ok
2021-02-01,SKU-019,Agua_500ml_x24,2491.5,ok
2021-02-01,SKU-020,Cereal_Corn_500g,779.1,ok
2021-02-08,SKU-001,Arroz_500g,3679.4,outlier_alto
2021-02-08,SKU-002,Aceite_1L,,missing
2021-02-08,SKU-003,Azucar_1kg,986.5,ok
2021-02-08,SKU-004,Leche_UHT_1L,1943.3,ok
2021-02-08,SKU-005,Harina_1kg,,missing_bloque
2021-02-08,SKU-006,Pasta_Spaghetti,1018.9,ok
2021-02-08,SKU-007,Atun_Lata_170g,499.1,ok
2021-02-08,SKU-008,Frijol_500g,719.5,ok
2021-02-08,SKU-009,Sal_1kg,28.2,outlier_bajo
2021-02-08,SKU-010,Cafe_Molido_250g,1284.1,ok
2021-02-08,SKU-011,Jabon_Barra,883.9,ok
2021-02-08,SKU-012,Shampoo_400ml,954.4,ok
2021-02-08,SKU-013,Papel_Higienico_4x,1723.6,ok
2021-02-08,SKU-014,Detergente_1kg,931.1,ok
2021-02-08,SKU-015,Mayonesa_445g,619.4,ok
2021-02-08,SKU-016,Ketchup_397g,534.1,ok
2021-02-08,SKU-017,Galletas_200g,1150.7,ok
2021-02-08,SKU-018,Jugo_Naranja_1L,972.6,ok
2021-02-08,SKU-019,Agua_500ml_x24,7879.0,outlier_alto
2021-02-08,SKU-020,Cereal_Corn_500g,,missing
2021-02-15,SKU-001,Arroz_500g,1406.2,ok
2021-02-15,SKU-002,Aceite_1L,902.9,ok
2021-02-15,SKU-003,Azucar_1kg,,missing
2021-02-15,SKU-004,Leche_UHT_1L,1871.9,ok
2021-02-15,SKU-005,Harina_1kg,,missing_bloque
2021-02-15,SKU-006,Pasta_Spaghetti,967.0,ok
2021-02-15,SKU-007,Atun_Lata_170g,532.2,ok
2021-02-15,SKU-008,Frijol_500g,662.3,ok
2021-02-15,SKU-009,Sal_1kg,370.9,ok
2021-02-15,SKU-010,Cafe_Molido_250g,5.9,outlier_bajo
2021-02-15,SKU-011,Jabon_Barra,820.8,ok
2021-02-15,SKU-012,Shampoo_400ml,950.8,ok
2021-02-15,SKU-013,Papel_Higienico_4x,1617.6,ok
2021-02-15,SKU-014,Detergente_1kg,1027.5,ok
2021-02-15,SKU-015,Mayonesa_445g,636.1,ok
2021-02-15,SKU-016,Ketchup_397g,528.6,ok
2021-02-15,SKU-017,Galletas_200g,2105.8,duplicado
2021-02-15,SKU-018,Jugo_Naranja_1L,955.4,ok
2021-02-15,SKU-019,Agua_500ml_x24,,missing
2021-02-15,SKU-020,Cereal_Corn_500g,764.4,ok
2021-02-22,SKU-001,Arroz_500g,1320.9,ok
2021-02-22,SKU-002,Aceite_1L,980.9,ok
2021-02-22,SKU-003,Azucar_1kg,1077.1,ok
2021-02-22,SKU-004,Leche_UHT_1L,1886.7,ok
2021-02-22,SKU-005,Harina_1kg,749.3,ok
2021-02-22,SKU-006,Pasta_Spaghetti,1046.5,ok
2021-02-22,SKU-007,Atun_Lata_170g,487.1,ok
2021-02-22,SKU-008,Frijol_500g,700.9,ok
2021-02-22,SKU-009,Sal_1kg,1780.0,outlier_alto
2021-02-22,SKU-010,Cafe_Molido_250g,1183.3,ok
2021-02-22,SKU-011,Jabon_Barra,831.2,ok
2021-02-22,SKU-012,Shampoo_400ml,908.9,ok
2021-02-22,SKU-013,Papel_Higienico_4x,1618.3,ok
2021-02-22,SKU-014,Detergente_1kg,1128.8,ok
2021-02-22,SKU-015,Mayonesa_445g,629.5,ok
2021-02-22,SKU-016,Ketchup_397g,486.0,ok
2021-02-22,SKU-017,Galletas_200g,1030.1,ok
2021-02-22,SKU-018,Jugo_Naranja_1L,1018.0,ok
2021-02-22,SKU-019,Agua_500ml_x24,2519.8,ok
2021-02-22,SKU-020,Cereal_Corn_500g,752.1,ok
2021-03-01,SKU-001,Arroz_500g,1471.4,ok
2021-03-01,SKU-002,Aceite_1L,987.9,ok
2021-03-01,SKU-003,Azucar_1kg,4547.4,outlier_alto
2021-03-01,SKU-004,Leche_UHT_1L,2027.0,ok
2021-03-01,SKU-005,Harina_1kg,703.3,ok
2021-03-01,SKU-006,Pasta_Spaghetti,1015.8,ok
2021-03-01,SKU-007,Atun_Lata_170g,449.8,ok
2021-03-01,SKU-008,Frijol_500g,721.5,ok
2021-03-01,SKU-009,Sal_1kg,389.6,ok
2021-03-01,SKU-010,Cafe_Molido_250g,1242.0,ok
2021-03-01,SKU-011,Jabon_Barra,898.3,ok
2021-03-01,SKU-012,Shampoo_400ml,913.0,ok
2021-03-01,SKU-013,Papel_Higienico_4x,1598.4,ok
2021-03-01,SKU-014,Detergente_1kg,1015.7,ok
2021-03-01,SKU-015,Mayonesa_445g,646.5,ok
2021-03-01,SKU-016,Ketchup_397g,510.7,ok
2021-03-01,SKU-017,Galletas_200g,1065.0,ok
2021-03-01,SKU-018,Jugo_Naranja_1L,936.2,ok
2021-03-01,SKU-019,Agua_500ml_x24,2491.1,ok
2021-03-01,SKU-020,Cereal_Corn_500g,800.5,ok
2021-03-08,SKU-001,Arroz_500g,1421.3,ok
2021-03-08,SKU-002,Aceite_1L,959.9,ok
2021-03-08,SKU-003,Azucar_1kg,986.6,ok
2021-03-08,SKU-004,Leche_UHT_1L,2003.4,ok
2021-03-08,SKU-005,Harina_1kg,669.9,ok
2021-03-08,SKU-006,Pasta_Spaghetti,977.7,ok
2021-03-08,SKU-007,Atun_Lata_170g,,missing
2021-03-08,SKU-008,Frijol_500g,717.1,ok
2021-03-08,SKU-009,Sal_1kg,363.1,ok
2021-03-08,SKU-010,Cafe_Molido_250g,5851.8,outlier_alto
2021-03-08,SKU-011,Jabon_Barra,874.6,ok
2021-03-08,SKU-012,Shampoo_400ml,931.0,ok
2021-03-08,SKU-013,Papel_Higienico_4x,1717.8,ok
2021-03-08,SKU-014,Detergente_1kg,1077.9,ok
2021-03-08,SKU-015,Mayonesa_445g,111.3,outlier_bajo
2021-03-08,SKU-016,Ketchup_397g,1149.2,outlier_alto
2021-03-08,SKU-017,Galletas_200g,1032.8,ok
2021-03-08,SKU-018,Jugo_Naranja_1L,,missing
2021-03-08,SKU-019,Agua_500ml_x24,2405.3,ok
2021-03-08,SKU-020,Cereal_Corn_500g,783.7,ok
2021-03-15,SKU-001,Arroz_500g,1460.6,ok
2021-03-15,SKU-002,Aceite_1L,965.4,ok
2021-03-15,SKU-003,Azucar_1kg,984.7,ok
2021-03-15,SKU-004,Leche_UHT_1L,1982.9,ok
2021-03-15,SKU-005,Harina_1kg,724.3,ok
2021-03-15,SKU-006,Pasta_Spaghetti,902.1,ok
2021-03-15,SKU-007,Atun_Lata_170g,432.2,ok
2021-03-15,SKU-008,Frijol_500g,673.4,ok
2021-03-15,SKU-009,Sal_1kg,369.9,ok
2021-03-15,SKU-010,Cafe_Molido_250g,5878.3,outlier_alto
2021-03-15,SKU-011,Jabon_Barra,855.0,ok
2021-03-15,SKU-012,Shampoo_400ml,967.8,ok
2021-03-15,SKU-013,Papel_Higienico_4x,1463.8,ok
2021-03-15,SKU-014,Detergente_1kg,1053.3,ok
2021-03-15,SKU-015,Mayonesa_445g,618.8,ok
2021-03-15,SKU-016,Ketchup_397g,477.0,ok
2021-03-15,SKU-017,Galletas_200g,966.0,ok
2021-03-15,SKU-018,Jugo_Naranja_1L,1010.4,ok
2021-03-15,SKU-019,Agua_500ml_x24,2600.4,ok
2021-03-15,SKU-020,Cereal_Corn_500g,758.4,ok
2021-03-22,SKU-001,Arroz_500g,1434.4,ok
2021-03-22,SKU-002,Aceite_1L,960.7,ok
2021-03-22,SKU-003,Azucar_1kg,1051.1,ok
2021-03-22,SKU-004,Leche_UHT_1L,1856.4,ok
2021-03-22,SKU-005,Harina_1kg,755.4,ok
2021-03-22,SKU-006,Pasta_Spaghetti,927.5,ok
2021-03-22,SKU-007,Atun_Lata_170g,474.0,ok
2021-03-22,SKU-008,Frijol_500g,735.4,ok
2021-03-22,SKU-009,Sal_1kg,366.2,ok
2021-03-22,SKU-010,Cafe_Molido_250g,1370.5,ok
2021-03-22,SKU-011,Jabon_Barra,889.9,ok
2021-03-22,SKU-012,Shampoo_400ml,878.3,ok
2021-03-22,SKU-013,Papel_Higienico_4x,1684.6,ok
2021-03-22,SKU-014,Detergente_1kg,1087.7,ok
2021-03-22,SKU-015,Mayonesa_445g,580.4,ok
2021-03-22,SKU-016,Ketchup_397g,464.0,ok
2021-03-22,SKU-017,Galletas_200g,1120.3,ok
2021-03-22,SKU-018,Jugo_Naranja_1L,1000.7,ok
2021-03-22,SKU-019,Agua_500ml_x24,2485.4,ok
2021-03-22,SKU-020,Cereal_Corn_500g,,missing
2021-03-29,SKU-001,Arroz_500g,1395.0,ok
2021-03-29,SKU-002,Aceite_1L,952.3,ok
2021-03-29,SKU-003,Azucar_1kg,1144.6,ok
2021-03-29,SKU-004,Leche_UHT_1L,2124.4,ok
2021-03-29,SKU-005,Harina_1kg,,missing
2021-03-29,SKU-006,Pasta_Spaghetti,,missing
2021-03-29,SKU-007,Atun_Lata_170g,474.6,ok
2021-03-29,SKU-008,Frijol_500g,,missing
2021-03-29,SKU-009,Sal_1kg,359.3,ok
2021-03-29,SKU-010,Cafe_Molido_250g,1299.9,ok
2021-03-29,SKU-011,Jabon_Barra,795.1,ok
2021-03-29,SKU-012,Shampoo_400ml,,missing
2021-03-29,SKU-013,Papel_Higienico_4x,1717.6,ok
2021-03-29,SKU-014,Detergente_1kg,1053.7,ok
2021-03-29,SKU-015,Mayonesa_445g,608.1,ok
2021-03-29,SKU-016,Ketchup_397g,483.6,ok
2021-03-29,SKU-017,Galletas_200g,,missing
2021-03-29,SKU-018,Jugo_Naranja_1L,1003.1,ok
2021-03-29,SKU-019,Agua_500ml_x24,2844.9,ok
2021-03-29,SKU-020,Cereal_Corn_500g,824.8,ok
2021-04-05,SKU-001,Arroz_500g,1548.2,ok
2021-04-05,SKU-002,Aceite_1L,897.7,ok
2021-04-05,SKU-003,Azucar_1kg,1070.5,ok
2021-04-05,SKU-004,Leche_UHT_1L,2030.9,ok
2021-04-05,SKU-005,Harina_1kg,2750.8,outlier_alto
2021-04-05,SKU-006,Pasta_Spaghetti,835.5,ok
2021-04-05,SKU-007,Atun_Lata_170g,58.4,outlier_bajo
2021-04-05,SKU-008,Frijol_500g,730.8,ok
2021-04-05,SKU-009,Sal_1kg,375.2,ok
2021-04-05,SKU-010,Cafe_Molido_250g,1301.2,ok
2021-04-05,SKU-011,Jabon_Barra,773.1,ok
2021-04-05,SKU-012,Shampoo_400ml,833.4,ok
2021-04-05,SKU-013,Papel_Higienico_4x,3550.7,outlier_alto
2021-04-05,SKU-014,Detergente_1kg,1165.4,ok
2021-04-05,SKU-015,Mayonesa_445g,566.9,ok
2021-04-05,SKU-016,Ketchup_397g,457.8,ok
2021-04-05,SKU-017,Galletas_200g,1229.3,ok
2021-04-05,SKU-018,Jugo_Naranja_1L,1067.6,ok
2021-04-05,SKU-019,Agua_500ml_x24,2752.0,ok
2021-04-05,SKU-020,Cereal_Corn_500g,787.7,ok
2021-04-12,SKU-001,Arroz_500g,1370.2,ok
2021-04-12,SKU-002,Aceite_1L,886.8,ok
2021-04-12,SKU-003,Azucar_1kg,,missing
2021-04-12,SKU-004,Leche_UHT_1L,9214.6,outlier_alto
2021-04-12,SKU-005,Harina_1kg,,missing
2021-04-12,SKU-006,Pasta_Spaghetti,793.3,ok
2021-04-12,SKU-007,Atun_Lata_170g,522.4,ok
2021-04-12,SKU-008,Frijol_500g,639.4,ok
2021-04-12,SKU-009,Sal_1kg,351.9,ok
2021-04-12,SKU-010,Cafe_Molido_250g,1266.5,ok
2021-04-12,SKU-011,Jabon_Barra,780.7,ok
2021-04-12,SKU-012,Shampoo_400ml,915.1,ok
2021-04-12,SKU-013,Papel_Higienico_4x,1692.9,ok
2021-04-12,SKU-014,Detergente_1kg,1027.3,ok
2021-04-12,SKU-015,Mayonesa_445g,1007.2,duplicado
2021-04-12,SKU-016,Ketchup_397g,440.6,ok
2021-04-12,SKU-017,Galletas_200g,3757.7,outlier_alto
2021-04-12,SKU-018,Jugo_Naranja_1L,1069.9,ok
2021-04-12,SKU-019,Agua_500ml_x24,2536.0,ok
2021-04-12,SKU-020,Cereal_Corn_500g,852.4,ok
2021-04-19,SKU-001,Arroz_500g,1418.3,ok
2021-04-19,SKU-002,Aceite_1L,2438.2,outlier_alto
2021-04-19,SKU-003,Azucar_1kg,1050.1,ok
2021-04-19,SKU-004,Leche_UHT_1L,1884.6,ok
2021-04-19,SKU-005,Harina_1kg,724.3,ok
2021-04-19,SKU-006,Pasta_Spaghetti,871.1,ok
2021-04-19,SKU-007,Atun_Lata_170g,,missing
2021-04-19,SKU-008,Frijol_500g,806.2,ok
2021-04-19,SKU-009,Sal_1kg,349.6,ok
2021-04-19,SKU-010,Cafe_Molido_250g,1225.8,ok
2021-04-19,SKU-011,Jabon_Barra,793.8,ok
2021-04-19,SKU-012,Shampoo_400ml,828.2,ok
2021-04-19,SKU-013,Papel_Higienico_4x,1602.0,ok
2021-04-19,SKU-014,Detergente_1kg,,missing
2021-04-19,SKU-015,Mayonesa_445g,555.2,ok
2021-04-19,SKU-016,Ketchup_397g,461.9,ok
2021-04-19,SKU-017,Galletas_200g,1267.1,ok
2021-04-19,SKU-018,Jugo_Naranja_1L,973.3,ok
2021-04-19,SKU-019,Agua_500ml_x24,2549.1,ok
2021-04-19,SKU-020,Cereal_Corn_500g,772.0,ok
2021-04-26,SKU-001,Arroz_500g,1435.1,ok
2021-04-26,SKU-002,Aceite_1L,794.5,ok
2021-04-26,SKU-003,Azucar_1kg,1089.8,ok
2021-04-26,SKU-004,Leche_UHT_1L,1865.9,ok
2021-04-26,SKU-005,Harina_1kg,17.7,outlier_bajo
2021-04-26,SKU-006,Pasta_Spaghetti,745.2,ok
2021-04-26,SKU-007,Atun_Lata_170g,1999.3,outlier_alto
2021-04-26,SKU-008,Frijol_500g,-7.0,negativo
2021-04-26,SKU-009,Sal_1kg,355.5,ok
2021-04-26,SKU-010,Cafe_Molido_250g,1432.6,ok
2021-04-26,SKU-011,Jabon_Barra,723.2,ok
2021-04-26,SKU-012,Shampoo_400ml,804.4,ok
2021-04-26,SKU-013,Papel_Higienico_4x,,missing
2021-04-26,SKU-014,Detergente_1kg,1145.9,ok
2021-04-26,SKU-015,Mayonesa_445g,538.4,ok
2021-04-26,SKU-016,Ketchup_397g,404.6,ok
2021-04-26,SKU-017,Galletas_200g,1355.9,ok
2021-04-26,SKU-018,Jugo_Naranja_1L,994.9,ok
2021-04-26,SKU-019,Agua_500ml_x24,2520.8,ok
2021-04-26,SKU-020,Cereal_Corn_500g,2322.2,outlier_alto
2021-05-03,SKU-001,Arroz_500g,1440.5,ok
2021-05-03,SKU-002,Aceite_1L,877.5,ok
2021-05-03,SKU-003,Azucar_1kg,1110.3,ok
2021-05-03,SKU-004,Leche_UHT_1L,2042.0,ok
2021-05-03,SKU-005,Harina_1kg,757.3,ok
2021-05-03,SKU-006,Pasta_Spaghetti,790.3,ok
2021-05-03,SKU-007,Atun_Lata_170g,556.8,ok
2021-05-03,SKU-008,Frijol_500g,763.0,ok
2021-05-03,SKU-009,Sal_1kg,383.6,ok
2021-05-03,SKU-010,Cafe_Molido_250g,1315.6,ok
2021-05-03,SKU-011,Jabon_Barra,788.1,ok
2021-05-03,SKU-012,Shampoo_400ml,809.4,ok
2021-05-03,SKU-013,Papel_Higienico_4x,1621.9,ok
2021-05-03,SKU-014,Detergente_1kg,1115.8,ok
2021-05-03,SKU-015,Mayonesa_445g,481.8,ok
2021-05-03,SKU-016,Ketchup_397g,471.0,ok
2021-05-03,SKU-017,Galletas_200g,1082.8,ok
2021-05-03,SKU-018,Jugo_Naranja_1L,975.3,ok
2021-05-03,SKU-019,Agua_500ml_x24,2520.9,ok
2021-05-03,SKU-020,Cereal_Corn_500g,799.1,ok
2021-05-10,SKU-001,Arroz_500g,,missing
2021-05-10,SKU-002,Aceite_1L,849.7,ok
2021-05-10,SKU-003,Azucar_1kg,1056.3,ok
2021-05-10,SKU-004,Leche_UHT_1L,,missing
2021-05-10,SKU-005,Harina_1kg,745.1,ok
2021-05-10,SKU-006,Pasta_Spaghetti,799.0,ok
2021-05-10,SKU-007,Atun_Lata_170g,545.9,ok
2021-05-10,SKU-008,Frijol_500g,742.4,ok
2021-05-10,SKU-009,Sal_1kg,360.9,ok
2021-05-10,SKU-010,Cafe_Molido_250g,1249.4,ok
2021-05-10,SKU-011,Jabon_Barra,786.8,ok
2021-05-10,SKU-012,Shampoo_400ml,819.3,ok
2021-05-10,SKU-013,Papel_Higienico_4x,1668.2,ok
2021-05-10,SKU-014,Detergente_1kg,1114.4,ok
2021-05-10,SKU-015,Mayonesa_445g,512.7,ok
2021-05-10,SKU-016,Ketchup_397g,392.7,ok
2021-05-10,SKU-017,Galletas_200g,,missing
2021-05-10,SKU-018,Jugo_Naranja_1L,967.2,ok
2021-05-10,SKU-019,Agua_500ml_x24,2582.7,ok
2021-05-10,SKU-020,Cereal_Corn_500g,765.3,ok
2021-05-17,SKU-001,Arroz_500g,1383.6,ok
2021-05-17,SKU-002,Aceite_1L,840.5,ok
2021-05-17,SKU-003,Azucar_1kg,996.9,ok
2021-05-17,SKU-004,Leche_UHT_1L,1744.9,ok
2021-05-17,SKU-005,Harina_1kg,23.1,outlier_bajo
2021-05-17,SKU-006,Pasta_Spaghetti,842.1,ok
2021-05-17,SKU-007,Atun_Lata_170g,77.3,outlier_bajo
2021-05-17,SKU-008,Frijol_500g,672.5,ok
2021-05-17,SKU-009,Sal_1kg,318.3,ok
2021-05-17,SKU-010,Cafe_Molido_250g,1223.1,ok
2021-05-17,SKU-011,Jabon_Barra,804.2,ok
2021-05-17,SKU-012,Shampoo_400ml,802.6,ok
2021-05-17,SKU-013,Papel_Higienico_4x,,missing
2021-05-17,SKU-014,Detergente_1kg,1059.4,ok
2021-05-17,SKU-015,Mayonesa_445g,483.4,ok
2021-05-17,SKU-016,Ketchup_397g,436.3,ok
2021-05-17,SKU-017,Galletas_200g,1065.2,ok
2021-05-17,SKU-018,Jugo_Naranja_1L,916.6,ok
2021-05-17,SKU-019,Agua_500ml_x24,2331.4,ok
2021-05-17,SKU-020,Cereal_Corn_500g,776.5,ok
2021-05-24,SKU-001,Arroz_500g,1366.6,ok
2021-05-24,SKU-002,Aceite_1L,,missing
2021-05-24,SKU-003,Azucar_1kg,991.5,ok
2021-05-24,SKU-004,Leche_UHT_1L,1931.6,ok
2021-05-24,SKU-005,Harina_1kg,726.7,ok
2021-05-24,SKU-006,Pasta_Spaghetti,879.6,ok
2021-05-24,SKU-007,Atun_Lata_170g,452.5,ok
2021-05-24,SKU-008,Frijol_500g,724.8,ok
2021-05-24,SKU-009,Sal_1kg,345.2,ok
2021-05-24,SKU-010,Cafe_Molido_250g,1306.2,ok
2021-05-24,SKU-011,Jabon_Barra,726.1,ok
2021-05-24,SKU-012,Shampoo_400ml,870.0,ok
2021-05-24,SKU-013,Papel_Higienico_4x,1633.4,ok
2021-05-24,SKU-014,Detergente_1kg,1036.3,ok
2021-05-24,SKU-015,Mayonesa_445g,558.7,ok
2021-05-24,SKU-016,Ketchup_397g,-22.8,negativo
2021-05-24,SKU-017,Galletas_200g,993.2,ok
2021-05-24,SKU-018,Jugo_Naranja_1L,,missing
2021-05-24,SKU-019,Agua_500ml_x24,2410.4,ok
2021-05-24,SKU-020,Cereal_Corn_500g,746.4,ok
2021-05-31,SKU-001,Arroz_500g,1282.7,ok
2021-05-31,SKU-002,Aceite_1L,810.3,ok
2021-05-31,SKU-003,Azucar_1kg,915.2,ok
2021-05-31,SKU-004,Leche_UHT_1L,1989.6,ok
2021-05-31,SKU-005,Harina_1kg,684.7,ok
2021-05-31,SKU-006,Pasta_Spaghetti,836.5,ok
2021-05-31,SKU-007,Atun_Lata_170g,481.9,ok
2021-05-31,SKU-008,Frijol_500g,1499.6,outlier_alto
2021-05-31,SKU-009,Sal_1kg,,missing_bloque
2021-05-31,SKU-010,Cafe_Molido_250g,1257.3,ok
2021-05-31,SKU-011,Jabon_Barra,685.7,ok
2021-05-31,SKU-012,Shampoo_400ml,803.2,ok
2021-05-31,SKU-013,Papel_Higienico_4x,1552.6,ok
2021-05-31,SKU-014,Detergente_1kg,2728.6,outlier_alto
2021-05-31,SKU-015,Mayonesa_445g,523.1,ok
2021-05-31,SKU-016,Ketchup_397g,393.3,ok
2021-05-31,SKU-017,Galletas_200g,1023.8,ok
2021-05-31,SKU-018,Jugo_Naranja_1L,,missing
2021-05-31,SKU-019,Agua_500ml_x24,2278.3,ok
2021-05-31,SKU-020,Cereal_Corn_500g,743.3,ok
2021-06-07,SKU-001,Arroz_500g,1288.7,ok
2021-06-07,SKU-002,Aceite_1L,893.8,ok
2021-06-07,SKU-003,Azucar_1kg,,missing
2021-06-07,SKU-004,Leche_UHT_1L,1761.1,ok
2021-06-07,SKU-005,Harina_1kg,681.6,ok
2021-06-07,SKU-006,Pasta_Spaghetti,854.8,ok
2021-06-07,SKU-007,Atun_Lata_170g,405.0,ok
2021-06-07,SKU-008,Frijol_500g,667.6,ok
2021-06-07,SKU-009,Sal_1kg,,missing_bloque
2021-06-07,SKU-010,Cafe_Molido_250g,1179.1,ok
2021-06-07,SKU-011,Jabon_Barra,712.8,ok
2021-06-07,SKU-012,Shampoo_400ml,783.0,ok
2021-06-07,SKU-013,Papel_Higienico_4x,1510.2,ok
2021-06-07,SKU-014,Detergente_1kg,1038.1,ok
2021-06-07,SKU-015,Mayonesa_445g,537.6,ok
2021-06-07,SKU-016,Ketchup_397g,,missing
2021-06-07,SKU-017,Galletas_200g,1034.3,ok
2021-06-07,SKU-018,Jugo_Naranja_1L,921.1,ok
2021-06-07,SKU-019,Agua_500ml_x24,2437.3,ok
2021-06-07,SKU-020,Cereal_Corn_500g,746.7,ok
2021-06-14,SKU-001,Arroz_500g,1405.0,ok
2021-06-14,SKU-002,Aceite_1L,849.4,ok
2021-06-14,SKU-003,Azucar_1kg,985.7,ok
